question_id,judge_model,model_1,model_2,wins
872,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
873,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
874,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
875,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
876,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
877,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
878,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
879,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
880,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
881,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
882,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
883,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
884,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
885,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
886,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
887,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
888,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
889,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
890,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
891,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
892,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
893,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
894,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
895,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
896,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
897,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
898,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
899,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
900,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
901,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
902,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
903,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
904,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
905,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
906,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
907,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
908,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
909,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
910,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
911,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
912,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
913,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
914,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
915,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
916,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
917,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
918,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
919,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
920,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
921,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
922,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
923,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
924,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
925,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
926,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
927,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
928,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
929,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
930,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
931,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
932,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
933,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
934,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
935,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
936,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
937,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
938,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
939,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
940,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
941,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
942,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
943,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
944,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
945,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
946,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
947,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
948,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
949,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
950,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
951,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
952,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
953,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
954,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
955,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
956,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
957,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
958,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
959,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
960,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
961,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
962,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
963,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
964,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
965,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
966,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
967,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
968,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
969,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
970,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
971,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
972,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
973,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
974,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
975,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
976,7b-JudgeLM,llama_chat,zephyr_zs,llama_chat
977,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
978,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
979,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
980,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
981,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
982,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
983,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
984,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
985,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
986,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
987,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
988,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
989,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
990,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
991,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
992,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
993,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
994,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
995,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
996,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
997,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
998,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
999,7b-JudgeLM,llama_chat,zephyr_zs,zephyr_zs
0,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
1,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
2,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
3,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
4,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
5,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
6,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
7,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
8,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
9,7b-JudgeLM,llama_zs_chat,gold_truth,gold_truth
10,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
11,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
12,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
13,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
14,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
15,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
16,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
17,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
18,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
19,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
20,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
21,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
22,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
23,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
24,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
25,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
26,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
27,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
28,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
29,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
30,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
31,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
32,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
33,7b-JudgeLM,llama_zs_chat,gold_truth,gold_truth
34,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
35,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
36,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
37,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
38,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
39,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
40,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
41,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
42,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
43,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
44,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
45,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
46,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
47,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
48,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
49,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
50,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
51,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
52,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
53,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
54,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
55,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
56,7b-JudgeLM,llama_zs_chat,gold_truth,gold_truth
57,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
58,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
59,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
60,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
61,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
62,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
63,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
64,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
65,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
66,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
67,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
68,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
69,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
70,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
71,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
72,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
73,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
74,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
75,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
76,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
77,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
78,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
79,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
80,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
81,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
82,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
83,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
84,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
85,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
86,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
87,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
88,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
89,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
90,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
91,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
92,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
93,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
94,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
95,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
96,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
97,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
98,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
99,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
100,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
101,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
102,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
103,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
104,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
105,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
106,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
107,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
108,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
109,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
110,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
111,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
112,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
113,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
114,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
115,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
116,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
117,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
118,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
119,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
120,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
121,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
122,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
123,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
124,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
125,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
126,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
127,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
128,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
129,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
130,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
131,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
132,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
133,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
134,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
135,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
136,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
137,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
138,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
139,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
140,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
141,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
142,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
143,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
144,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
145,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
146,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
147,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
148,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
149,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
150,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
151,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
152,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
153,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
154,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
155,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
156,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
157,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
158,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
159,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
160,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
161,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
162,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
163,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
164,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
165,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
166,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
167,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
168,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
169,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
170,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
171,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
172,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
173,7b-JudgeLM,llama_zs_chat,gold_truth,gold_truth
174,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
175,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
176,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
177,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
178,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
179,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
180,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
181,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
182,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
183,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
184,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
185,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
186,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
187,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
188,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
189,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
190,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
191,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
192,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
193,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
194,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
195,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
196,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
197,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
198,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
199,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
200,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
201,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
202,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
203,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
204,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
205,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
206,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
207,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
208,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
209,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
210,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
211,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
212,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
213,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
214,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
215,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
216,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
217,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
218,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
219,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
220,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
221,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
222,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
223,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
224,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
225,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
226,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
227,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
228,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
229,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
230,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
231,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
232,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
233,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
234,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
235,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
236,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
237,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
238,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
239,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
240,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
241,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
242,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
243,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
244,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
245,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
246,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
247,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
248,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
249,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
250,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
251,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
252,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
253,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
254,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
255,7b-JudgeLM,llama_zs_chat,gold_truth,gold_truth
256,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
257,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
258,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
259,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
260,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
261,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
262,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
263,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
264,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
265,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
266,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
267,7b-JudgeLM,llama_zs_chat,gold_truth,llama_zs_chat
