question_id,judge_model,model_1,model_2,wins
442,33b-JudgeLM,mistral,mistral_zs,mistral
443,33b-JudgeLM,mistral,mistral_zs,mistral
444,33b-JudgeLM,mistral,mistral_zs,mistral
445,33b-JudgeLM,mistral,mistral_zs,mistral_zs
446,33b-JudgeLM,mistral,mistral_zs,mistral_zs
447,33b-JudgeLM,mistral,mistral_zs,mistral_zs
448,33b-JudgeLM,mistral,mistral_zs,mistral
449,33b-JudgeLM,mistral,mistral_zs,mistral_zs
450,33b-JudgeLM,mistral,mistral_zs,mistral
451,33b-JudgeLM,mistral,mistral_zs,mistral
452,33b-JudgeLM,mistral,mistral_zs,mistral
453,33b-JudgeLM,mistral,mistral_zs,mistral
454,33b-JudgeLM,mistral,mistral_zs,mistral
455,33b-JudgeLM,mistral,mistral_zs,mistral
456,33b-JudgeLM,mistral,mistral_zs,mistral
457,33b-JudgeLM,mistral,mistral_zs,mistral_zs
458,33b-JudgeLM,mistral,mistral_zs,mistral
459,33b-JudgeLM,mistral,mistral_zs,mistral
460,33b-JudgeLM,mistral,mistral_zs,mistral
461,33b-JudgeLM,mistral,mistral_zs,mistral
462,33b-JudgeLM,mistral,mistral_zs,mistral
463,33b-JudgeLM,mistral,mistral_zs,mistral_zs
464,33b-JudgeLM,mistral,mistral_zs,mistral
465,33b-JudgeLM,mistral,mistral_zs,mistral
466,33b-JudgeLM,mistral,mistral_zs,mistral_zs
467,33b-JudgeLM,mistral,mistral_zs,mistral
468,33b-JudgeLM,mistral,mistral_zs,mistral_zs
469,33b-JudgeLM,mistral,mistral_zs,mistral_zs
470,33b-JudgeLM,mistral,mistral_zs,mistral_zs
471,33b-JudgeLM,mistral,mistral_zs,mistral
472,33b-JudgeLM,mistral,mistral_zs,mistral
473,33b-JudgeLM,mistral,mistral_zs,mistral
474,33b-JudgeLM,mistral,mistral_zs,mistral
475,33b-JudgeLM,mistral,mistral_zs,mistral_zs
476,33b-JudgeLM,mistral,mistral_zs,mistral
477,33b-JudgeLM,mistral,mistral_zs,mistral
478,33b-JudgeLM,mistral,mistral_zs,mistral
479,33b-JudgeLM,mistral,mistral_zs,mistral_zs
480,33b-JudgeLM,mistral,mistral_zs,mistral_zs
481,33b-JudgeLM,mistral,mistral_zs,mistral
482,33b-JudgeLM,mistral,mistral_zs,mistral
483,33b-JudgeLM,mistral,mistral_zs,mistral
484,33b-JudgeLM,mistral,mistral_zs,mistral
485,33b-JudgeLM,mistral,mistral_zs,mistral_zs
486,33b-JudgeLM,mistral,mistral_zs,mistral
487,33b-JudgeLM,mistral,mistral_zs,mistral_zs
488,33b-JudgeLM,mistral,mistral_zs,mistral
489,33b-JudgeLM,mistral,mistral_zs,mistral_zs
490,33b-JudgeLM,mistral,mistral_zs,mistral
491,33b-JudgeLM,mistral,mistral_zs,mistral
492,33b-JudgeLM,mistral,mistral_zs,mistral
493,33b-JudgeLM,mistral,mistral_zs,mistral_zs
494,33b-JudgeLM,mistral,mistral_zs,mistral
495,33b-JudgeLM,mistral,mistral_zs,mistral_zs
496,33b-JudgeLM,mistral,mistral_zs,mistral
497,33b-JudgeLM,mistral,mistral_zs,mistral_zs
498,33b-JudgeLM,mistral,mistral_zs,mistral
499,33b-JudgeLM,mistral,mistral_zs,mistral
500,33b-JudgeLM,mistral,mistral_zs,mistral
501,33b-JudgeLM,mistral,mistral_zs,mistral
502,33b-JudgeLM,mistral,mistral_zs,mistral
503,33b-JudgeLM,mistral,mistral_zs,mistral
504,33b-JudgeLM,mistral,mistral_zs,mistral
505,33b-JudgeLM,mistral,mistral_zs,mistral
506,33b-JudgeLM,mistral,mistral_zs,tie
507,33b-JudgeLM,mistral,mistral_zs,mistral_zs
508,33b-JudgeLM,mistral,mistral_zs,mistral
509,33b-JudgeLM,mistral,mistral_zs,mistral
510,33b-JudgeLM,mistral,mistral_zs,mistral
511,33b-JudgeLM,mistral,mistral_zs,mistral
512,33b-JudgeLM,mistral,mistral_zs,mistral_zs
513,33b-JudgeLM,mistral,mistral_zs,mistral
514,33b-JudgeLM,mistral,mistral_zs,mistral
515,33b-JudgeLM,mistral,mistral_zs,mistral_zs
516,33b-JudgeLM,mistral,mistral_zs,mistral
517,33b-JudgeLM,mistral,mistral_zs,mistral
518,33b-JudgeLM,mistral,mistral_zs,mistral
519,33b-JudgeLM,mistral,mistral_zs,mistral
520,33b-JudgeLM,mistral,mistral_zs,mistral
521,33b-JudgeLM,mistral,mistral_zs,mistral
522,33b-JudgeLM,mistral,mistral_zs,mistral
523,33b-JudgeLM,mistral,mistral_zs,mistral
524,33b-JudgeLM,mistral,mistral_zs,mistral
525,33b-JudgeLM,mistral,mistral_zs,mistral_zs
526,33b-JudgeLM,mistral,mistral_zs,mistral
527,33b-JudgeLM,mistral,mistral_zs,mistral_zs
528,33b-JudgeLM,mistral,mistral_zs,mistral
529,33b-JudgeLM,mistral,mistral_zs,mistral_zs
530,33b-JudgeLM,mistral,mistral_zs,mistral
531,33b-JudgeLM,mistral,mistral_zs,mistral
532,33b-JudgeLM,mistral,mistral_zs,mistral
533,33b-JudgeLM,mistral,mistral_zs,mistral
534,33b-JudgeLM,mistral,mistral_zs,mistral_zs
535,33b-JudgeLM,mistral,mistral_zs,mistral
536,33b-JudgeLM,mistral,mistral_zs,mistral
537,33b-JudgeLM,mistral,mistral_zs,mistral_zs
538,33b-JudgeLM,mistral,mistral_zs,mistral_zs
539,33b-JudgeLM,mistral,mistral_zs,mistral
540,33b-JudgeLM,mistral,mistral_zs,mistral
541,33b-JudgeLM,mistral,mistral_zs,mistral_zs
542,33b-JudgeLM,mistral,mistral_zs,mistral
543,33b-JudgeLM,mistral,mistral_zs,mistral
544,33b-JudgeLM,mistral,mistral_zs,mistral_zs
545,33b-JudgeLM,mistral,mistral_zs,mistral
546,33b-JudgeLM,mistral,mistral_zs,mistral
547,33b-JudgeLM,mistral,mistral_zs,mistral
548,33b-JudgeLM,mistral,mistral_zs,mistral_zs
549,33b-JudgeLM,mistral,mistral_zs,mistral
550,33b-JudgeLM,mistral,mistral_zs,mistral_zs
551,33b-JudgeLM,mistral,mistral_zs,mistral_zs
552,33b-JudgeLM,mistral,mistral_zs,mistral
553,33b-JudgeLM,mistral,mistral_zs,mistral
554,33b-JudgeLM,mistral,mistral_zs,mistral
555,33b-JudgeLM,mistral,mistral_zs,mistral
556,33b-JudgeLM,mistral,mistral_zs,mistral
557,33b-JudgeLM,mistral,mistral_zs,mistral
558,33b-JudgeLM,mistral,mistral_zs,mistral
559,33b-JudgeLM,mistral,mistral_zs,mistral
560,33b-JudgeLM,mistral,mistral_zs,mistral
561,33b-JudgeLM,mistral,mistral_zs,mistral_zs
562,33b-JudgeLM,mistral,mistral_zs,mistral_zs
563,33b-JudgeLM,mistral,mistral_zs,mistral
564,33b-JudgeLM,mistral,mistral_zs,mistral
565,33b-JudgeLM,mistral,mistral_zs,mistral
566,33b-JudgeLM,mistral,mistral_zs,mistral
567,33b-JudgeLM,mistral,mistral_zs,mistral
568,33b-JudgeLM,mistral,mistral_zs,mistral_zs
569,33b-JudgeLM,mistral,mistral_zs,mistral
570,33b-JudgeLM,mistral,mistral_zs,mistral_zs
571,33b-JudgeLM,mistral,mistral_zs,mistral_zs
572,33b-JudgeLM,mistral,mistral_zs,mistral
573,33b-JudgeLM,mistral,mistral_zs,mistral
574,33b-JudgeLM,mistral,mistral_zs,mistral
575,33b-JudgeLM,mistral,mistral_zs,mistral
576,33b-JudgeLM,mistral,mistral_zs,mistral
577,33b-JudgeLM,mistral,mistral_zs,mistral_zs
578,33b-JudgeLM,mistral,mistral_zs,mistral
579,33b-JudgeLM,mistral,mistral_zs,mistral
580,33b-JudgeLM,mistral,mistral_zs,mistral
581,33b-JudgeLM,mistral,mistral_zs,mistral
582,33b-JudgeLM,mistral,mistral_zs,mistral
583,33b-JudgeLM,mistral,mistral_zs,mistral_zs
584,33b-JudgeLM,mistral,mistral_zs,mistral_zs
585,33b-JudgeLM,mistral,mistral_zs,mistral
586,33b-JudgeLM,mistral,mistral_zs,mistral
587,33b-JudgeLM,mistral,mistral_zs,mistral_zs
588,33b-JudgeLM,mistral,mistral_zs,mistral_zs
589,33b-JudgeLM,mistral,mistral_zs,mistral
590,33b-JudgeLM,mistral,mistral_zs,mistral
591,33b-JudgeLM,mistral,mistral_zs,mistral
592,33b-JudgeLM,mistral,mistral_zs,mistral_zs
593,33b-JudgeLM,mistral,mistral_zs,mistral
594,33b-JudgeLM,mistral,mistral_zs,mistral
595,33b-JudgeLM,mistral,mistral_zs,mistral
596,33b-JudgeLM,mistral,mistral_zs,mistral_zs
597,33b-JudgeLM,mistral,mistral_zs,mistral
598,33b-JudgeLM,mistral,mistral_zs,mistral
599,33b-JudgeLM,mistral,mistral_zs,mistral
600,33b-JudgeLM,mistral,mistral_zs,mistral
601,33b-JudgeLM,mistral,mistral_zs,mistral
602,33b-JudgeLM,mistral,mistral_zs,mistral
603,33b-JudgeLM,mistral,mistral_zs,mistral
604,33b-JudgeLM,mistral,mistral_zs,mistral_zs
605,33b-JudgeLM,mistral,mistral_zs,mistral
606,33b-JudgeLM,mistral,mistral_zs,mistral_zs
607,33b-JudgeLM,mistral,mistral_zs,mistral
608,33b-JudgeLM,mistral,mistral_zs,mistral
609,33b-JudgeLM,mistral,mistral_zs,mistral
610,33b-JudgeLM,mistral,mistral_zs,mistral_zs
611,33b-JudgeLM,mistral,mistral_zs,mistral
612,33b-JudgeLM,mistral,mistral_zs,mistral
613,33b-JudgeLM,mistral,mistral_zs,mistral
614,33b-JudgeLM,mistral,mistral_zs,mistral
615,33b-JudgeLM,mistral,mistral_zs,mistral
616,33b-JudgeLM,mistral,mistral_zs,mistral
617,33b-JudgeLM,mistral,mistral_zs,mistral
618,33b-JudgeLM,mistral,mistral_zs,mistral
619,33b-JudgeLM,mistral,mistral_zs,mistral_zs
620,33b-JudgeLM,mistral,mistral_zs,mistral
621,33b-JudgeLM,mistral,mistral_zs,mistral_zs
622,33b-JudgeLM,mistral,mistral_zs,mistral_zs
623,33b-JudgeLM,mistral,mistral_zs,tie
624,33b-JudgeLM,mistral,mistral_zs,mistral
625,33b-JudgeLM,mistral,mistral_zs,mistral
626,33b-JudgeLM,mistral,mistral_zs,mistral
627,33b-JudgeLM,mistral,mistral_zs,mistral
628,33b-JudgeLM,mistral,mistral_zs,tie
629,33b-JudgeLM,mistral,mistral_zs,mistral
630,33b-JudgeLM,mistral,mistral_zs,mistral
631,33b-JudgeLM,mistral,mistral_zs,mistral
632,33b-JudgeLM,mistral,mistral_zs,mistral
633,33b-JudgeLM,mistral,mistral_zs,mistral
634,33b-JudgeLM,mistral,mistral_zs,tie
635,33b-JudgeLM,mistral,mistral_zs,mistral
636,33b-JudgeLM,mistral,mistral_zs,mistral
637,33b-JudgeLM,mistral,mistral_zs,mistral
638,33b-JudgeLM,mistral,mistral_zs,mistral
639,33b-JudgeLM,mistral,mistral_zs,mistral
640,33b-JudgeLM,mistral,mistral_zs,mistral
641,33b-JudgeLM,mistral,mistral_zs,mistral
642,33b-JudgeLM,mistral,mistral_zs,mistral_zs
643,33b-JudgeLM,mistral,mistral_zs,mistral
644,33b-JudgeLM,mistral,mistral_zs,mistral
645,33b-JudgeLM,mistral,mistral_zs,mistral
646,33b-JudgeLM,mistral,mistral_zs,mistral
647,33b-JudgeLM,mistral,mistral_zs,mistral
648,33b-JudgeLM,mistral,mistral_zs,mistral
649,33b-JudgeLM,mistral,mistral_zs,mistral
650,33b-JudgeLM,mistral,mistral_zs,mistral_zs
651,33b-JudgeLM,mistral,mistral_zs,mistral
652,33b-JudgeLM,mistral,mistral_zs,mistral
653,33b-JudgeLM,mistral,mistral_zs,mistral
654,33b-JudgeLM,mistral,mistral_zs,mistral
655,33b-JudgeLM,mistral,mistral_zs,mistral_zs
656,33b-JudgeLM,mistral,mistral_zs,mistral
657,33b-JudgeLM,mistral,mistral_zs,mistral
658,33b-JudgeLM,mistral,mistral_zs,mistral
659,33b-JudgeLM,mistral,mistral_zs,tie
660,33b-JudgeLM,mistral,mistral_zs,mistral_zs
661,33b-JudgeLM,mistral,mistral_zs,mistral
662,33b-JudgeLM,mistral,mistral_zs,mistral_zs
663,33b-JudgeLM,mistral,mistral_zs,mistral
664,33b-JudgeLM,mistral,mistral_zs,mistral
665,33b-JudgeLM,mistral,mistral_zs,mistral
666,33b-JudgeLM,mistral,mistral_zs,mistral
667,33b-JudgeLM,mistral,mistral_zs,mistral_zs
668,33b-JudgeLM,mistral,mistral_zs,mistral
669,33b-JudgeLM,mistral,mistral_zs,mistral
670,33b-JudgeLM,mistral,mistral_zs,mistral_zs
671,33b-JudgeLM,mistral,mistral_zs,mistral
672,33b-JudgeLM,mistral,mistral_zs,mistral
673,33b-JudgeLM,mistral,mistral_zs,mistral_zs
674,33b-JudgeLM,mistral,mistral_zs,mistral
675,33b-JudgeLM,mistral,mistral_zs,mistral
676,33b-JudgeLM,mistral,mistral_zs,mistral
677,33b-JudgeLM,mistral,mistral_zs,mistral
678,33b-JudgeLM,mistral,mistral_zs,mistral_zs
679,33b-JudgeLM,mistral,mistral_zs,mistral
680,33b-JudgeLM,mistral,mistral_zs,mistral
681,33b-JudgeLM,mistral,mistral_zs,mistral
682,33b-JudgeLM,mistral,mistral_zs,mistral
683,33b-JudgeLM,mistral,mistral_zs,mistral
684,33b-JudgeLM,mistral,mistral_zs,mistral_zs
685,33b-JudgeLM,mistral,mistral_zs,mistral
686,33b-JudgeLM,mistral,mistral_zs,mistral
687,33b-JudgeLM,mistral,mistral_zs,mistral
688,33b-JudgeLM,mistral,mistral_zs,mistral_zs
689,33b-JudgeLM,mistral,mistral_zs,mistral_zs
690,33b-JudgeLM,mistral,mistral_zs,mistral_zs
691,33b-JudgeLM,mistral,mistral_zs,mistral
692,33b-JudgeLM,mistral,mistral_zs,mistral
693,33b-JudgeLM,mistral,mistral_zs,mistral_zs
694,33b-JudgeLM,mistral,mistral_zs,mistral
695,33b-JudgeLM,mistral,mistral_zs,mistral
696,33b-JudgeLM,mistral,mistral_zs,mistral
697,33b-JudgeLM,mistral,mistral_zs,mistral
698,33b-JudgeLM,mistral,mistral_zs,mistral
699,33b-JudgeLM,mistral,mistral_zs,mistral_zs
700,33b-JudgeLM,mistral,mistral_zs,mistral
701,33b-JudgeLM,mistral,mistral_zs,mistral_zs
702,33b-JudgeLM,mistral,mistral_zs,mistral
703,33b-JudgeLM,mistral,mistral_zs,mistral_zs
704,33b-JudgeLM,mistral,mistral_zs,mistral_zs
705,33b-JudgeLM,mistral,mistral_zs,mistral
706,33b-JudgeLM,mistral,mistral_zs,mistral_zs
707,33b-JudgeLM,mistral,mistral_zs,mistral
708,33b-JudgeLM,mistral,mistral_zs,mistral
709,33b-JudgeLM,mistral,mistral_zs,mistral
710,33b-JudgeLM,mistral,mistral_zs,mistral
711,33b-JudgeLM,mistral,mistral_zs,mistral
712,33b-JudgeLM,mistral,mistral_zs,mistral
713,33b-JudgeLM,mistral,mistral_zs,mistral
714,33b-JudgeLM,mistral,mistral_zs,mistral
715,33b-JudgeLM,mistral,mistral_zs,mistral
716,33b-JudgeLM,mistral,mistral_zs,mistral
717,33b-JudgeLM,mistral,mistral_zs,mistral_zs
718,33b-JudgeLM,mistral,mistral_zs,mistral
719,33b-JudgeLM,mistral,mistral_zs,mistral
720,33b-JudgeLM,mistral,mistral_zs,mistral
721,33b-JudgeLM,mistral,mistral_zs,mistral
722,33b-JudgeLM,mistral,mistral_zs,mistral
723,33b-JudgeLM,mistral,mistral_zs,mistral_zs
724,33b-JudgeLM,mistral,mistral_zs,mistral
725,33b-JudgeLM,mistral,mistral_zs,mistral
726,33b-JudgeLM,mistral,mistral_zs,mistral
727,33b-JudgeLM,mistral,mistral_zs,mistral
728,33b-JudgeLM,mistral,mistral_zs,mistral
729,33b-JudgeLM,mistral,mistral_zs,mistral
730,33b-JudgeLM,mistral,mistral_zs,mistral
731,33b-JudgeLM,mistral,mistral_zs,mistral
732,33b-JudgeLM,mistral,mistral_zs,mistral_zs
733,33b-JudgeLM,mistral,mistral_zs,mistral
734,33b-JudgeLM,mistral,mistral_zs,mistral
735,33b-JudgeLM,mistral,mistral_zs,tie
736,33b-JudgeLM,mistral,mistral_zs,mistral
737,33b-JudgeLM,mistral,mistral_zs,mistral
738,33b-JudgeLM,mistral,mistral_zs,tie
739,33b-JudgeLM,mistral,mistral_zs,mistral_zs
740,33b-JudgeLM,mistral,mistral_zs,mistral
741,33b-JudgeLM,mistral,mistral_zs,mistral_zs
742,33b-JudgeLM,mistral,mistral_zs,mistral_zs
743,33b-JudgeLM,mistral,mistral_zs,mistral
744,33b-JudgeLM,mistral,mistral_zs,mistral
745,33b-JudgeLM,mistral,mistral_zs,mistral
746,33b-JudgeLM,mistral,mistral_zs,mistral
747,33b-JudgeLM,mistral,mistral_zs,mistral
748,33b-JudgeLM,mistral,mistral_zs,mistral
749,33b-JudgeLM,mistral,mistral_zs,mistral
750,33b-JudgeLM,mistral,mistral_zs,mistral_zs
751,33b-JudgeLM,mistral,mistral_zs,mistral
752,33b-JudgeLM,mistral,mistral_zs,mistral_zs
753,33b-JudgeLM,mistral,mistral_zs,mistral_zs
754,33b-JudgeLM,mistral,mistral_zs,mistral
755,33b-JudgeLM,mistral,mistral_zs,mistral
756,33b-JudgeLM,mistral,mistral_zs,mistral
757,33b-JudgeLM,mistral,mistral_zs,mistral_zs
758,33b-JudgeLM,mistral,mistral_zs,mistral_zs
759,33b-JudgeLM,mistral,mistral_zs,mistral
760,33b-JudgeLM,mistral,mistral_zs,mistral
761,33b-JudgeLM,mistral,mistral_zs,mistral_zs
762,33b-JudgeLM,mistral,mistral_zs,tie
763,33b-JudgeLM,mistral,mistral_zs,mistral
764,33b-JudgeLM,mistral,mistral_zs,mistral_zs
765,33b-JudgeLM,mistral,mistral_zs,mistral_zs
766,33b-JudgeLM,mistral,mistral_zs,mistral_zs
767,33b-JudgeLM,mistral,mistral_zs,mistral
768,33b-JudgeLM,mistral,mistral_zs,mistral_zs
769,33b-JudgeLM,mistral,mistral_zs,mistral_zs
770,33b-JudgeLM,mistral,mistral_zs,mistral
771,33b-JudgeLM,mistral,mistral_zs,mistral_zs
772,33b-JudgeLM,mistral,mistral_zs,mistral_zs
773,33b-JudgeLM,mistral,mistral_zs,mistral
774,33b-JudgeLM,mistral,mistral_zs,mistral_zs
775,33b-JudgeLM,mistral,mistral_zs,mistral_zs
776,33b-JudgeLM,mistral,mistral_zs,mistral_zs
777,33b-JudgeLM,mistral,mistral_zs,mistral_zs
778,33b-JudgeLM,mistral,mistral_zs,mistral_zs
779,33b-JudgeLM,mistral,mistral_zs,mistral
780,33b-JudgeLM,mistral,mistral_zs,mistral
781,33b-JudgeLM,mistral,mistral_zs,mistral
782,33b-JudgeLM,mistral,mistral_zs,mistral
783,33b-JudgeLM,mistral,mistral_zs,mistral
784,33b-JudgeLM,mistral,mistral_zs,mistral
785,33b-JudgeLM,mistral,mistral_zs,mistral
786,33b-JudgeLM,mistral,mistral_zs,mistral_zs
787,33b-JudgeLM,mistral,mistral_zs,mistral
788,33b-JudgeLM,mistral,mistral_zs,mistral_zs
789,33b-JudgeLM,mistral,mistral_zs,mistral_zs
790,33b-JudgeLM,mistral,mistral_zs,mistral
791,33b-JudgeLM,mistral,mistral_zs,mistral
792,33b-JudgeLM,mistral,mistral_zs,mistral
793,33b-JudgeLM,mistral,mistral_zs,mistral
794,33b-JudgeLM,mistral,mistral_zs,mistral
795,33b-JudgeLM,mistral,mistral_zs,mistral_zs
796,33b-JudgeLM,mistral,mistral_zs,mistral_zs
797,33b-JudgeLM,mistral,mistral_zs,mistral_zs
798,33b-JudgeLM,mistral,mistral_zs,mistral
799,33b-JudgeLM,mistral,mistral_zs,mistral
800,33b-JudgeLM,mistral,mistral_zs,mistral
801,33b-JudgeLM,mistral,mistral_zs,mistral_zs
802,33b-JudgeLM,mistral,mistral_zs,mistral
803,33b-JudgeLM,mistral,mistral_zs,mistral_zs
804,33b-JudgeLM,mistral,mistral_zs,mistral_zs
805,33b-JudgeLM,mistral,mistral_zs,mistral
806,33b-JudgeLM,mistral,mistral_zs,mistral_zs
807,33b-JudgeLM,mistral,mistral_zs,mistral
808,33b-JudgeLM,mistral,mistral_zs,mistral_zs
809,33b-JudgeLM,mistral,mistral_zs,mistral_zs
810,33b-JudgeLM,mistral,mistral_zs,mistral
811,33b-JudgeLM,mistral,mistral_zs,mistral
812,33b-JudgeLM,mistral,mistral_zs,mistral
813,33b-JudgeLM,mistral,mistral_zs,mistral_zs
814,33b-JudgeLM,mistral,mistral_zs,mistral_zs
815,33b-JudgeLM,mistral,mistral_zs,mistral
816,33b-JudgeLM,mistral,mistral_zs,mistral_zs
817,33b-JudgeLM,mistral,mistral_zs,mistral_zs
818,33b-JudgeLM,mistral,mistral_zs,mistral_zs
819,33b-JudgeLM,mistral,mistral_zs,mistral_zs
820,33b-JudgeLM,mistral,mistral_zs,mistral_zs
821,33b-JudgeLM,mistral,mistral_zs,mistral
822,33b-JudgeLM,mistral,mistral_zs,mistral_zs
823,33b-JudgeLM,mistral,mistral_zs,mistral
824,33b-JudgeLM,mistral,mistral_zs,mistral_zs
825,33b-JudgeLM,mistral,mistral_zs,mistral_zs
826,33b-JudgeLM,mistral,mistral_zs,mistral_zs
827,33b-JudgeLM,mistral,mistral_zs,mistral
828,33b-JudgeLM,mistral,mistral_zs,mistral_zs
829,33b-JudgeLM,mistral,mistral_zs,mistral_zs
830,33b-JudgeLM,mistral,mistral_zs,mistral
831,33b-JudgeLM,mistral,mistral_zs,mistral
832,33b-JudgeLM,mistral,mistral_zs,mistral
833,33b-JudgeLM,mistral,mistral_zs,mistral
834,33b-JudgeLM,mistral,mistral_zs,mistral_zs
835,33b-JudgeLM,mistral,mistral_zs,mistral
836,33b-JudgeLM,mistral,mistral_zs,mistral
837,33b-JudgeLM,mistral,mistral_zs,mistral
838,33b-JudgeLM,mistral,mistral_zs,mistral_zs
839,33b-JudgeLM,mistral,mistral_zs,mistral
840,33b-JudgeLM,mistral,mistral_zs,mistral
841,33b-JudgeLM,mistral,mistral_zs,mistral_zs
842,33b-JudgeLM,mistral,mistral_zs,mistral
843,33b-JudgeLM,mistral,mistral_zs,mistral
844,33b-JudgeLM,mistral,mistral_zs,mistral
845,33b-JudgeLM,mistral,mistral_zs,mistral
846,33b-JudgeLM,mistral,mistral_zs,mistral
847,33b-JudgeLM,mistral,mistral_zs,mistral
848,33b-JudgeLM,mistral,mistral_zs,mistral
849,33b-JudgeLM,mistral,mistral_zs,mistral
850,33b-JudgeLM,mistral,mistral_zs,mistral
851,33b-JudgeLM,mistral,mistral_zs,mistral
852,33b-JudgeLM,mistral,mistral_zs,mistral
853,33b-JudgeLM,mistral,mistral_zs,mistral
854,33b-JudgeLM,mistral,mistral_zs,mistral
855,33b-JudgeLM,mistral,mistral_zs,mistral
856,33b-JudgeLM,mistral,mistral_zs,mistral
857,33b-JudgeLM,mistral,mistral_zs,mistral
858,33b-JudgeLM,mistral,mistral_zs,mistral
859,33b-JudgeLM,mistral,mistral_zs,mistral
860,33b-JudgeLM,mistral,mistral_zs,mistral_zs
861,33b-JudgeLM,mistral,mistral_zs,mistral
862,33b-JudgeLM,mistral,mistral_zs,mistral_zs
863,33b-JudgeLM,mistral,mistral_zs,mistral_zs
864,33b-JudgeLM,mistral,mistral_zs,mistral
865,33b-JudgeLM,mistral,mistral_zs,mistral
866,33b-JudgeLM,mistral,mistral_zs,mistral
867,33b-JudgeLM,mistral,mistral_zs,mistral
868,33b-JudgeLM,mistral,mistral_zs,mistral
869,33b-JudgeLM,mistral,mistral_zs,mistral_zs
870,33b-JudgeLM,mistral,mistral_zs,mistral
871,33b-JudgeLM,mistral,mistral_zs,mistral
872,33b-JudgeLM,mistral,mistral_zs,mistral
873,33b-JudgeLM,mistral,mistral_zs,mistral_zs
874,33b-JudgeLM,mistral,mistral_zs,tie
875,33b-JudgeLM,mistral,mistral_zs,mistral
876,33b-JudgeLM,mistral,mistral_zs,mistral
877,33b-JudgeLM,mistral,mistral_zs,mistral
878,33b-JudgeLM,mistral,mistral_zs,mistral_zs
879,33b-JudgeLM,mistral,mistral_zs,mistral_zs
880,33b-JudgeLM,mistral,mistral_zs,mistral
881,33b-JudgeLM,mistral,mistral_zs,tie
882,33b-JudgeLM,mistral,mistral_zs,mistral
883,33b-JudgeLM,mistral,mistral_zs,mistral
884,33b-JudgeLM,mistral,mistral_zs,mistral_zs
885,33b-JudgeLM,mistral,mistral_zs,mistral
886,33b-JudgeLM,mistral,mistral_zs,mistral
887,33b-JudgeLM,mistral,mistral_zs,mistral_zs
888,33b-JudgeLM,mistral,mistral_zs,mistral_zs
889,33b-JudgeLM,mistral,mistral_zs,mistral
890,33b-JudgeLM,mistral,mistral_zs,mistral
891,33b-JudgeLM,mistral,mistral_zs,mistral_zs
892,33b-JudgeLM,mistral,mistral_zs,mistral
893,33b-JudgeLM,mistral,mistral_zs,mistral
894,33b-JudgeLM,mistral,mistral_zs,mistral
895,33b-JudgeLM,mistral,mistral_zs,mistral_zs
896,33b-JudgeLM,mistral,mistral_zs,mistral
897,33b-JudgeLM,mistral,mistral_zs,mistral_zs
898,33b-JudgeLM,mistral,mistral_zs,mistral
899,33b-JudgeLM,mistral,mistral_zs,mistral
900,33b-JudgeLM,mistral,mistral_zs,mistral
901,33b-JudgeLM,mistral,mistral_zs,mistral
902,33b-JudgeLM,mistral,mistral_zs,mistral_zs
903,33b-JudgeLM,mistral,mistral_zs,mistral
904,33b-JudgeLM,mistral,mistral_zs,mistral_zs
905,33b-JudgeLM,mistral,mistral_zs,mistral
906,33b-JudgeLM,mistral,mistral_zs,mistral
907,33b-JudgeLM,mistral,mistral_zs,mistral_zs
908,33b-JudgeLM,mistral,mistral_zs,mistral_zs
909,33b-JudgeLM,mistral,mistral_zs,mistral
910,33b-JudgeLM,mistral,mistral_zs,mistral
911,33b-JudgeLM,mistral,mistral_zs,mistral_zs
912,33b-JudgeLM,mistral,mistral_zs,mistral
913,33b-JudgeLM,mistral,mistral_zs,mistral
914,33b-JudgeLM,mistral,mistral_zs,mistral_zs
915,33b-JudgeLM,mistral,mistral_zs,mistral
916,33b-JudgeLM,mistral,mistral_zs,mistral
917,33b-JudgeLM,mistral,mistral_zs,mistral
918,33b-JudgeLM,mistral,mistral_zs,mistral
919,33b-JudgeLM,mistral,mistral_zs,mistral
920,33b-JudgeLM,mistral,mistral_zs,mistral
921,33b-JudgeLM,mistral,mistral_zs,mistral
922,33b-JudgeLM,mistral,mistral_zs,mistral
923,33b-JudgeLM,mistral,mistral_zs,mistral
924,33b-JudgeLM,mistral,mistral_zs,mistral
925,33b-JudgeLM,mistral,mistral_zs,mistral
926,33b-JudgeLM,mistral,mistral_zs,mistral
927,33b-JudgeLM,mistral,mistral_zs,mistral
928,33b-JudgeLM,mistral,mistral_zs,tie
929,33b-JudgeLM,mistral,mistral_zs,mistral
930,33b-JudgeLM,mistral,mistral_zs,mistral
931,33b-JudgeLM,mistral,mistral_zs,mistral
932,33b-JudgeLM,mistral,mistral_zs,mistral
933,33b-JudgeLM,mistral,mistral_zs,mistral
934,33b-JudgeLM,mistral,mistral_zs,mistral
935,33b-JudgeLM,mistral,mistral_zs,mistral
936,33b-JudgeLM,mistral,mistral_zs,mistral_zs
937,33b-JudgeLM,mistral,mistral_zs,mistral
938,33b-JudgeLM,mistral,mistral_zs,mistral
939,33b-JudgeLM,mistral,mistral_zs,mistral_zs
940,33b-JudgeLM,mistral,mistral_zs,mistral
941,33b-JudgeLM,mistral,mistral_zs,mistral
942,33b-JudgeLM,mistral,mistral_zs,mistral_zs
943,33b-JudgeLM,mistral,mistral_zs,mistral
